date,NDVI
2017-10-03 04:58:45.466,0.2805394715977494
2017-10-19 04:58:48.692,0.12170382968485031
2017-11-20 04:58:43.794,0.25798561636682404
2017-12-06 04:58:39.518,0.07475886973190084
2017-12-22 04:58:42.683,0.143098803116033
2018-01-07 04:58:37.560,0.25359985505549393
2018-01-23 04:58:29.377,0.16416458715596863
2018-02-08 04:58:21.444,0.07851191295620456
2018-02-24 04:58:15.369,0.17827937782377665
2018-03-12 04:58:06.523,0.19804513787071906
2018-03-28 04:57:59.464,0.1870742133028939
2018-04-13 04:57:50.895,0.23723537851725654
2018-04-29 04:57:41.847,0.19703600060933438
2018-05-15 04:57:31.638,0.07138900064776389
2018-05-31 04:57:18.596,0.20999821272190558
2018-06-16 04:57:24.845,0.1972047605524518
2018-07-02 04:57:34.604,0.2711718767174536
2018-07-18 04:57:42.017,0.28733787717361714
2018-08-03 04:57:49.825,0.0816402418452855
2018-08-19 04:57:58.564,0.07880428733422377
2018-09-04 04:58:04.976,0.22725491449152813
2018-09-20 04:58:09.062,0.07017821665235714
2018-10-06 04:58:17.381,0.15656155966455704
2018-10-22 04:58:23.290,0.244147622960461
2018-11-07 04:58:26.460,0.26884050344131366
2018-11-23 04:58:26.673,0.1158330825896577
2018-12-09 04:58:23.938,0.19118029167721326
2018-12-25 04:58:23.381,0.1855978333198066
2019-01-10 04:58:21.930,0.19095406328732664
2019-01-26 04:58:18.011,0.1700127585132748
2019-02-27 04:58:12.283,0.15504263469225657
2019-03-15 04:58:06.372,0.23879219651802638
2019-03-31 04:58:03.489,0.2429226112495138
2019-04-16 04:57:58.076,0.2474838203173654
2019-05-02 04:57:56.514,0.027593864380450337
2019-05-18 04:58:06.856,0.21331141284348482
2019-06-03 04:58:15.348,0.17639129801658393
2019-06-19 04:58:21.597,0.17154095310368206
2019-07-05 04:58:25.817,0.03817565378220082
2019-07-21 04:58:29.012,0.15796312036386922
2019-08-06 04:58:35.811,0.1005043619512073
2019-08-22 04:58:40.637,0.04298530728886942
2019-09-07 04:58:43.984,0.28174176899604175
2019-09-23 04:58:49.870,0.2394826710357196
2019-10-09 04:58:53.474,0.14591690282795222
2019-10-25 04:58:54.532,0.08007765035969486
2019-11-10 04:58:52.737,0.20549821281811284
2019-11-26 04:58:49.906,0.19827427198104527
2019-12-12 04:58:48.947,0.2503413528972179
2019-12-28 04:58:45.212,0.2382143401565665
2020-01-13 04:58:41.691,0.21022687555088415
2020-01-29 04:58:37.044,0.21131862321044867
2020-02-14 04:58:32.923,0.24767064635842126
2020-03-01 04:58:28.348,0.220462069369004
2020-03-17 04:58:21.233,0.2668259206249448
2020-04-02 04:58:11.653,0.26303559462379417
2020-04-18 04:58:05.374,0.23103409608694514
2020-05-04 04:57:56.774,0.24087060761725546
2020-05-20 04:57:56.871,0.21785536499573058
2020-06-05 04:58:03.385,0.1556593135388925
2020-06-21 04:58:12.757,0.06630324926810115
2020-07-07 04:58:20.092,0.3150000178468579
2020-07-23 04:58:25.454,0.19129687306318313
2020-08-08 04:58:28.811,0.16861843699081147
2020-08-24 04:58:36.237,0.34557294099784325
2020-09-09 04:58:43.329,0.12775818587799245
2020-09-25 04:58:48.264,0.12101712449221048
2020-10-11 04:58:50.685,0.07832801797001068
2020-10-27 04:58:50.429,0.07938686804140524
2020-11-28 04:58:51.266,0.23666150245108847
2020-12-14 04:58:51.608,0.2145836583049251
2021-01-15 04:58:41.196,0.20506849388360104
2021-01-31 04:58:38.643,0.23769125627597573
2021-02-16 04:58:35.046,0.27024090012170915
2021-03-04 04:58:28.306,0.26875049810860197
2021-03-20 04:58:19.716,0.21667304679535804
2021-04-05 04:58:15.974,0.1828040175596684
2021-04-21 04:58:09.241,0.2613172347061811
2021-05-07 04:58:00.018,0.2892091596384027
2021-05-23 04:58:10.750,0.022947813829928217
2021-06-08 04:58:18.413,0.16377826730439662
2021-06-24 04:58:23.232,0.28716279975889986
2021-07-10 04:58:25.202,0.15172750164713353
2021-07-26 04:58:31.259,0.34849816051309934
2021-08-11 04:58:38.152,0.2716889542737433
2021-08-27 04:58:42.589,0.3137434392080125
2021-09-12 04:58:47.273,0.10434518692723757
2021-09-28 04:58:51.000,0.3075882308470777
2021-10-14 04:58:55.897,0.3255174318243795
2021-12-01 04:58:52.464,0.23379688438740967
2021-12-17 04:58:50.976,0.22248581805505274
2022-01-02 04:58:45.548,0.194103051011067
2022-01-18 04:58:43.158,0.1983775870778045
2022-02-03 04:58:38.863,0.22773065184031488
2022-02-19 04:58:32.990,0.205246794705938
2022-03-07 04:58:30.522,0.1818859492772309
2022-03-23 04:58:20.930,0.1072007344272629
2022-04-08 04:58:18.454,0.274380722854214
2022-04-24 04:58:18.419,0.20296118900969967
2022-05-26 04:58:26.382,0.2682460359550696
2022-06-11 04:58:38.553,0.06661164010966245
2022-06-27 04:58:45.008,0.10697596295371618
2022-07-13 04:58:44.205,0.1387998089796316
2022-07-29 04:58:54.421,0.25607380694112536
2022-08-14 04:59:01.845,0.10686376569926972
2022-08-30 04:59:02.673,0.2708313567855393
2022-09-15 04:59:08.598,0.020497948036639787
2022-10-01 04:59:08.772,0.067103818688726
2022-10-17 04:59:02.957,0.23191750801253214
2022-11-18 04:59:01.457,0.14822746926277222
2022-12-04 04:59:04.372,0.0690710957317402
2022-12-20 04:58:55.560,0.16037362157711071
2023-01-05 04:58:55.462,0.24501854837495723
2023-01-21 04:58:50.180,0.2144763617065618
2023-02-06 04:58:52.876,0.2582976952570421
2023-02-22 04:58:38.166,0.227750122091073
2023-03-10 04:58:29.479,0.1709614979959252
2023-03-26 04:58:20.477,0.16280023049453513
2023-04-11 04:58:04.463,0.28538234862093187
2023-04-27 04:58:01.115,0.2455056396392604
2023-05-13 04:57:48.185,0.023336928681292026
2023-05-29 04:57:49.424,0.27119965290214026
2023-06-14 04:57:57.929,0.2619102543159561
2023-06-30 04:58:06.439,0.21292695899498995
2023-07-16 04:58:13.097,0.02248546431628678
2023-08-01 04:58:21.224,0.15451662851179196
2023-08-17 04:58:27.221,0.2880384612136153
2023-09-02 04:58:30.110,0.32599072497627185
2023-09-18 04:58:34.940,0.17777360688001131
2023-10-04 04:58:37.812,0.2614174602994266
2023-10-20 04:58:38.985,0.24657537081967015
2023-11-05 04:58:42.317,0.18074372387702747
2023-12-23 04:58:43.745,0.17888252438202584
2015-03-04 04:58:15.080,0.20857877373550457
2023-12-19 02:26:15.391,-0.142560205743176
2004-01-09 04:47:25.805,-0.07238761694291279
2004-02-10 04:47:37.447,-0.026863832640946876
2004-02-26 04:47:36.822,-0.00014795118665106392
2004-04-14 04:47:41.235,0.01225536138111864
2004-04-30 04:47:40.366,0.008820425057967124
2004-05-16 04:47:42.040,-0.10849881703102247
2004-06-01 04:47:38.577,-0.05179764376742171
2004-06-17 04:47:31.615,-0.20509922817698265
2004-07-19 04:47:27.680,-0.031112472516977786
2004-10-07 04:46:59.599,-0.07551079494786021
2004-10-23 04:47:15.229,-0.13554303664116465
2004-11-08 04:47:26.122,-0.15826155428046473
2004-11-24 04:47:33.238,-0.05525930582971286
2004-12-10 04:47:41.001,-0.06825800867942819
2004-12-26 04:47:49.120,-0.06204570804598476
2005-01-11 04:47:54.342,-0.056383741879198805
2005-01-27 04:47:55.000,-0.02385396158330236
2005-02-12 04:48:05.543,-0.011886890511527215
2005-02-28 04:48:11.149,0.011422544765836115
2005-03-16 04:48:12.913,0.01081559028142891
2005-04-01 04:48:10.079,-0.025315579515600588
2005-04-17 04:48:03.340,-0.022010320959017896
2005-05-03 04:48:06.374,-0.08768028011865647
2005-05-19 04:48:07.215,-0.03158899919983455
2005-06-04 04:48:02.676,-0.019609683802043112
2005-11-27 04:48:04.752,-0.121668966956355
2005-12-29 04:48:14.483,-0.05838326258778125
2006-01-30 04:48:29.969,-0.03163515348640722
2006-02-15 04:48:34.382,-0.058189916778229996
2006-05-06 04:48:34.212,-0.04479071459641221
2006-05-22 04:48:34.770,-0.009782555629736848
2006-06-23 04:48:27.997,-0.047746649696749376
2006-10-13 04:47:57.121,-0.08282702992819131
2006-11-14 04:48:25.883,-0.09618476058886885
2006-11-30 04:48:35.328,-0.11154749138096401
2006-12-16 04:48:41.242,-0.0722348631466909
2007-01-01 04:48:43.528,-0.056373144092263
2007-01-17 04:48:43.529,-0.05739852541644328
2007-02-02 04:48:51.551,-0.03268478380111404
2007-02-18 04:48:57.334,-0.09804311837986815
2007-03-06 04:49:01.070,-0.0036094231851266
2007-03-22 04:49:02.753,0.00668571329640191
2007-04-23 04:48:59.824,0.00890603989046041
2007-05-09 04:48:55.132,-0.03290714446279018
2007-09-30 04:48:15.563,-0.08898864875541368
2007-10-16 04:48:18.411,-0.0693127295450116
2007-11-01 04:48:29.752,-0.16343140753109764
2007-11-17 04:48:38.838,-0.09930687578191165
2007-12-03 04:48:45.509,-0.2374163860131082
2008-01-20 04:48:51.685,-0.04357288910742163
2008-02-05 04:48:49.619,-0.0575999447744879
2008-02-21 04:48:45.692,-0.024323980649605496
2008-03-08 04:48:39.958,-0.005310428755385191
2008-04-09 04:48:38.959,-0.05359235592274409
2008-04-25 04:48:36.357,-0.028217522986747925
2008-05-11 04:48:31.677,-0.012549521339220904
2008-05-27 04:48:25.187,-0.03689760819647782
2008-07-14 04:47:55.326,-0.07729916112714727
2008-08-31 04:47:33.036,-0.12014608225139235
2008-10-18 04:47:14.208,-0.427843771556884
2008-11-03 04:47:29.764,-0.058594644821449424
2008-11-19 04:47:43.101,-0.09897729578169741
2008-12-21 04:48:03.305,-0.08323567977948022
2009-01-06 04:48:09.439,-0.04635614411117893
2009-01-22 04:48:14.731,-0.05664654052322781
2009-02-07 04:48:20.039,-0.022802349405532052
2009-02-23 04:48:29.844,0.004505404006889648
2009-11-22 04:49:12.679,-0.11887756536461302
2009-12-08 04:49:22.681,-0.06576954953949
2009-12-24 04:49:39.996,-0.1335324229418166
2010-01-25 04:50:10.099,-0.05034114061026687
2010-02-10 04:50:22.139,-0.02737763465417704
2010-03-14 04:50:38.343,0.008205534602948353
2010-03-30 04:50:42.437,0.018992937649768286
2010-06-02 04:50:38.688,-0.0303400358032288
2010-10-24 04:50:58.789,-0.4723107355296205
2010-12-11 04:51:30.251,-0.012435362954072663
2010-12-27 04:51:38.035,-0.06207844999398053
2011-01-12 04:51:46.923,-0.06565162222934243
2011-03-17 04:52:04.316,-0.034402070574635533
2011-04-02 04:52:07.645,0.00016828464045374501
2011-05-20 04:52:04.678,-0.02373841400596059
2011-06-21 04:52:04.350,-0.05510328006600231
2011-09-25 04:51:45.754,-0.0674446586843537
2011-10-11 04:51:43.689,-0.16035352074174186
2011-11-12 04:52:02.986,-0.07359917348147375
2011-12-14 04:52:17.325,-0.09353886140840244
2012-01-15 04:52:32.220,-0.07748017624754783
2012-01-31 04:52:33.588,-0.07308159196197452
2012-02-16 04:52:38.815,-0.06950627987517126
2012-03-03 04:52:37.332,0.006965274452810371
2012-03-19 04:52:38.153,0.002394337635176591
2012-04-04 04:52:36.092,0.0017231273695009332
2012-05-06 04:53:04.984,-0.07441095967871546
2012-05-22 04:53:09.345,-0.0001709127833273113
2012-06-07 04:52:50.255,0.0037458396812862396
2012-06-23 04:52:59.084,-0.005105880304097247
2012-07-25 04:53:23.706,-0.354433341083561
2012-09-11 04:53:55.216,-0.08481885786762422
2012-09-27 04:54:04.860,-0.2373932492375373
2012-10-13 04:54:12.646,-0.07617557134622668
2012-10-29 04:54:21.009,-0.16478492623893085
2012-11-14 04:54:26.822,-0.05952867770015764
2013-01-17 04:54:39.763,-0.06210456580847076
2013-02-02 04:54:43.568,-0.065922973693433
2013-02-18 04:54:41.886,-0.15983680171288417
2013-03-22 04:54:35.399,0.0008375275801781241
2013-05-09 04:54:23.068,-0.029521673226807318
2013-05-25 04:54:20.133,-0.16705165983635883
2013-08-29 04:53:56.876,-0.058544591699225434
2013-09-30 04:54:18.487,-0.11691833970933012
2013-10-16 04:54:31.624,-0.10533276391669716
2013-11-01 04:54:34.898,-0.10544678447921425
2013-12-03 04:54:50.327,-0.0965479477436944
2013-12-19 04:54:50.685,-0.06194742587340296
2014-01-20 04:55:11.464,-0.08919284768760473
2014-02-21 04:55:12.886,-0.038648234938336634
2014-03-09 04:55:19.194,-0.03118323725611333
2014-03-25 04:55:25.643,0.0045852646497270885
2014-04-10 04:55:30.679,0.019829577195807392
2014-04-26 04:55:42.882,-0.005641435755776645
2014-05-12 04:55:48.196,-0.0044547476848511396
2014-05-28 04:55:52.938,-0.019725390963710374
2014-06-13 04:55:55.046,-0.35469024254912185
2014-07-31 04:56:08.669,-0.08261535240052906
2014-08-16 04:56:09.546,-0.14684932903064413
2014-09-01 04:56:08.798,-0.06785759162070178
2014-09-17 04:56:11.861,-0.13939554388284206
2014-11-04 04:56:43.009,-0.09717050643559856
2014-11-20 04:56:45.714,-0.10642639698725723
2014-12-06 04:56:54.165,-0.08929356551984623
2014-12-22 04:57:02.868,-0.09105652759586105
2015-01-07 04:57:04.196,-0.08723538554910394
2015-01-23 04:57:05.382,-0.08104061915346218
2015-02-08 04:57:12.420,-0.03683508048790138
2015-02-24 04:57:19.807,-0.013190601049594998
2015-03-12 04:57:25.232,-0.022038008522383346
2015-03-28 04:57:34.105,-0.0013196436468512153
2015-04-13 04:57:43.014,-0.018619531362133596
2015-04-29 04:57:48.510,-0.024947204306887016
2015-05-15 04:57:57.079,-0.10170811462666733
2015-05-31 04:58:01.155,-0.07804905660557517
2015-07-02 04:58:09.771,-0.04942857892164045
2015-08-03 04:58:18.274,-0.10474183476027633
2015-08-19 04:58:21.580,-0.06909219995964483
2015-09-04 04:58:21.920,-0.08821458272760273
2015-10-06 04:58:31.425,-0.06405343997903647
2015-10-22 04:58:50.188,-0.0931694850814367
2015-11-07 04:59:04.092,-0.4048790620664113
2015-11-23 04:59:20.437,-0.14389062755860382
2015-12-25 04:59:49.099,-0.09831851966200102
2016-01-10 05:00:04.258,-0.026284655303238775
2016-01-26 05:00:16.059,-0.05876400948960223
2016-02-11 05:00:22.575,-0.05799164390343295
2016-02-27 05:00:25.631,-0.02729085457593012
2016-03-14 05:00:35.843,-0.005297874979199243
2016-03-30 05:00:40.331,-0.009160689743827444
2016-04-15 05:00:46.702,-0.012770524498509286
2016-05-01 05:00:52.941,-0.0011197682877533857
2016-07-04 05:01:04.432,-0.07101876790621957
2016-07-20 05:01:05.580,-0.34693057496314855
2016-08-05 05:01:07.840,-0.11266537011910477
2016-08-21 05:01:09.327,-0.043220592270294844
2016-09-06 05:01:12.758,-0.09916614917622171
2016-09-22 05:01:14.776,-0.06807185513229634
2016-10-08 05:01:16.112,-0.07669211433511795
2016-10-24 05:01:13.291,-0.05609143768616584
2016-11-09 05:01:06.460,-0.06581824427762313
2016-11-25 05:01:02.150,-0.07496657015318474
2016-12-11 05:00:58.509,-0.311621034729034
2016-12-27 05:00:51.841,-0.014073762245165673
2017-01-12 05:00:41.441,-0.06162137374776836
2017-01-28 05:00:31.739,-0.1032350001122923
2017-02-13 05:00:26.620,-0.02285225093628366
2017-03-01 05:00:35.552,-0.14554955536289096
2017-03-17 05:00:41.729,-0.000108517909527079
2017-04-02 05:00:45.607,0.01941522054929464
2017-04-18 05:00:52.705,0.029858199512475984
2017-05-04 05:00:57.910,0.01647078725435801
2017-06-05 05:01:05.200,0.01705741134712625
2017-06-21 05:01:08.704,-0.018265252303663108
2017-07-23 05:01:09.988,-0.03392142516958155
2017-08-08 05:01:07.865,-0.18841704023046332
2017-09-09 05:01:06.783,-0.09788861088870612
2017-09-25 05:01:05.886,-0.34972599369498686
2017-10-11 05:01:08.024,-0.07734593910143517
2017-10-27 05:01:09.095,-0.15900167449511501
2017-11-28 05:01:01.670,-0.11118708267454651
2017-12-14 05:00:53.278,-0.0747181972249968
2017-12-30 05:00:42.159,-0.06885973493185786
2018-01-15 05:00:28.669,-0.04392381868057635
2018-01-31 05:00:13.133,-0.011954947929347665
2018-02-16 05:00:01.129,-0.007242608596802315
2018-03-04 04:59:51.000,0.007269976206383995
2018-03-20 04:59:39.042,0.016054810759643937
2018-04-05 04:59:25.057,-0.0025377920085667277
2018-05-07 04:58:51.155,-0.025228392782625907
2018-05-23 04:58:36.607,-0.11057011193024117
2018-06-08 04:58:20.679,-0.031158760487026267
2018-06-24 04:58:02.864,-0.3913047186455213
2018-07-26 04:57:26.971,-0.08199814971280334
2018-08-27 04:56:50.513,-0.47266019954438737
2018-09-12 04:56:29.902,-0.05748362918500262
2018-10-14 04:55:43.830,-0.0638458403917418
2018-10-30 04:55:23.123,-0.10090039578260639
2018-12-01 04:54:37.096,-0.08359076842107083
2018-12-17 04:54:10.781,-0.07176352684143235
2019-01-02 04:53:42.388,-0.07422601771544018
2019-01-18 04:53:12.111,-0.06170592498487517
2019-02-03 04:52:41.640,-0.04794764155724833
2019-02-19 04:52:13.243,-0.03040220300232558
2019-03-07 04:51:43.245,0.000519824369014156
2019-03-23 04:51:11.642,0.00331817678365667
2019-04-08 04:50:38.502,-0.006992276436845513
2019-04-24 04:50:03.544,0.012811284127278277
2019-05-10 04:49:26.929,0.013954937585485667
2019-05-26 04:48:50.166,0.013598218066376544
2019-06-27 04:47:40.744,-0.11773951328246139
2019-07-13 04:47:03.845,-0.054978574695096406
2019-07-29 04:46:25.589,-0.16513701491500707
2019-08-30 04:45:05.372,-0.08494762157231953
2019-09-15 04:44:23.294,-0.09284820877471527
2019-10-01 04:43:41.937,-0.09397038169166298
2019-11-02 04:42:20.159,-0.13091712498362448
2019-11-18 04:41:36.094,-0.14607050050149295
2019-12-04 04:40:49.826,-0.0869096538652104
2019-12-20 04:40:01.519,-0.11568785436747735
2020-01-21 04:38:23.953,-0.0647345923562602
2020-02-06 04:37:35.768,-0.03356127875853139
2020-02-22 04:36:45.893,-0.056021723042159396
2020-03-09 04:35:54.378,-0.033928142149707935
2020-03-25 04:35:01.343,-0.017285539488967803
2020-04-10 04:34:06.728,-0.03923113157279766
2020-05-28 04:31:13.079,-0.030538250510681826
2020-06-13 04:30:17.849,-0.045175708287517984
2020-07-31 04:27:23.559,-0.11625846536258844
2020-08-16 04:26:22.785,-0.36433073291888346
2020-09-01 04:25:20.684,-0.1380327923119143
2020-09-17 04:24:17.121,-0.18393535461031546
2020-10-03 04:23:15.424,-0.17199610490019007
2020-10-19 04:22:13.598,-0.17696648734933987
2020-11-04 04:21:09.635,-0.5141895179429236
2020-11-20 04:20:03.088,-0.11371586227510218
2020-12-06 04:18:53.439,-0.12625070897981558
2020-12-22 04:17:40.449,-0.07849721943856275
2021-01-23 04:15:26.123,-0.0671067743352495
2021-02-08 04:14:15.670,-0.062305734702586074
2021-02-24 04:13:03.127,-0.029805346910741114
2021-03-12 04:11:48.247,-0.017926496168039274
2021-04-13 04:09:11.654,-0.06540404707519931
2021-04-29 04:07:50.279,-0.03870622077551622
2021-05-31 04:05:07.927,-0.05283250222268247
2021-06-16 04:03:49.734,-0.15583652363474645
2021-07-02 04:02:30.056,-0.07623379685210942
2021-07-18 04:01:08.259,-0.30798922613585733
2021-08-19 03:58:19.131,-0.2924892602093685
2021-09-20 03:55:31.601,-0.09526890556315223
2021-10-06 03:54:06.417,-0.18435466100361825
2021-10-22 03:52:40.664,-0.14300123443124224
2021-11-23 03:49:37.138,-0.10840172783657645
2021-12-09 03:48:07.508,-0.07886151263851218
2021-12-25 03:46:34.409,-0.0848121076464291
2022-01-10 03:44:59.722,-0.08035232550422174
2022-01-26 03:43:27.896,-0.11481901100172029
2022-02-11 03:41:50.685,-0.06604292719942144
2022-02-27 03:40:16.841,-0.0629403241458585
2022-03-31 03:37:09.653,-0.032494299174035665
2022-06-13 03:27:26.802,-0.06375883598035785
2022-09-06 03:20:43.080,-0.1020484112788453
2022-10-27 03:14:52.071,-0.27935291753092245
2022-11-18 03:17:35.734,-0.1468873598329245
2022-12-05 03:15:06.394,-0.1358913141139123
2023-01-08 03:09:27.802,-0.13250611725927977
2023-01-25 03:06:17.447,-0.09530081510615467
2023-02-11 03:02:43.590,-0.1709309149299193
2023-02-16 03:07:23.634,-0.08664558616143467
2023-03-05 03:03:12.270,-0.07324854077513786
2023-03-22 02:58:25.068,-0.06861297166318944
2023-04-13 02:57:13.856,-0.08307138694900888
2023-04-18 03:01:20.426,-0.07921670480579886
2023-08-06 02:44:59.919,-0.11149981028473797
2023-10-21 02:34:19.840,-0.32375465457083413
2023-11-27 02:34:55.806,-0.21083211264021656
2023-12-24 02:28:41.088,-0.13881521054787602
2023-12-29 02:31:04.248,-0.15855638036020356
2022-06-18 03:32:57.407,-0.5419066021956725
2022-07-05 03:31:50.664,-0.15747278888314467
2022-10-15 03:22:11.105,-0.08963123858545735
2023-01-30 03:11:04.809,-0.09084806731550535
2023-08-11 02:48:24.755,-0.1293359128031907
